,Grade_x,School Year_x,Date of Test,Pre or Post?,Main Language Used In Exam,EGRA Question 1: Reading Habit,EGRA Last Book Read,Reads With Others,"How Often, ReadsWithOthers",Student Gender,Date,Q1 Rating or Answer,Q2 Rating,Q3 Rating or Answer,Q4 Rating or Answer,Q5 Rating or Answer,Q6 Rating or Answer,Q7 Rating,Q8 Rating,Skill to Improve 1,Skill to Improve 2,Minutes Spent Observing,Minutes Spent Coaching,Total Score,Teacher Number: Gender,Teacher Number: School Years in Teacher Support Program,Teacher Present,Average Students Enrolled,School Year_y
122,2,2019-2020,10/8/19,Pre,English; Ewe,No,No,0,2,Female,2019-10-21 00:00:00,0,0,0,0,0,0,0,0,None,None,15.0,15.0,0,Male,5,Not Present,22,2019-2020
123,2,2019-2020,10/8/19,Pre,English; Ewe,No,No,0,2,Female,2020-02-04 00:00:00,3,3,2,2,3,3,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,10.0,4.0,20,Male,5,Present,22,2019-2020
124,2,2019-2020,10/8/19,Pre,English; Ewe,No,No,0,2,Female,2020-02-17 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,18.0,10.0,16,Male,5,Present,22,2019-2020
125,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,No,0,2,Male,2019-10-21 00:00:00,0,0,0,0,0,0,0,0,None,None,15.0,15.0,0,Male,5,Not Present,22,2019-2020
126,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,No,0,2,Male,2020-02-04 00:00:00,3,3,2,2,3,3,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,10.0,4.0,20,Male,5,Present,22,2019-2020
127,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,No,0,2,Male,2020-02-17 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,18.0,10.0,16,Male,5,Present,22,2019-2020
128,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,No,0,2,Female,2019-10-21 00:00:00,0,0,0,0,0,0,0,0,None,None,15.0,15.0,0,Male,5,Not Present,22,2019-2020
129,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,No,0,2,Female,2020-02-04 00:00:00,3,3,2,2,3,3,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,10.0,4.0,20,Male,5,Present,22,2019-2020
130,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,No,0,2,Female,2020-02-17 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,18.0,10.0,16,Male,5,Present,22,2019-2020
131,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,0,2,Male,2019-10-21 00:00:00,0,0,0,0,0,0,0,0,None,None,15.0,15.0,0,Male,5,Not Present,22,2019-2020
132,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,0,2,Male,2020-02-04 00:00:00,3,3,2,2,3,3,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,10.0,4.0,20,Male,5,Present,22,2019-2020
133,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,0,2,Male,2020-02-17 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,18.0,10.0,16,Male,5,Present,22,2019-2020
134,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,3,Female,2019-10-21 00:00:00,0,0,0,0,0,0,0,0,None,None,15.0,15.0,0,Male,5,Not Present,22,2019-2020
135,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,3,Female,2020-02-04 00:00:00,3,3,2,2,3,3,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,10.0,4.0,20,Male,5,Present,22,2019-2020
136,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,3,Female,2020-02-17 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,18.0,10.0,16,Male,5,Present,22,2019-2020
137,2,2019-2020,10/9/19,Pre,Ewe,Yes,No,0,2,Male,2019-10-21 00:00:00,0,0,0,0,0,0,0,0,None,None,15.0,15.0,0,Male,5,Not Present,22,2019-2020
138,2,2019-2020,10/9/19,Pre,Ewe,Yes,No,0,2,Male,2020-02-04 00:00:00,3,3,2,2,3,3,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,10.0,4.0,20,Male,5,Present,22,2019-2020
139,2,2019-2020,10/9/19,Pre,Ewe,Yes,No,0,2,Male,2020-02-17 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,18.0,10.0,16,Male,5,Present,22,2019-2020
140,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,0,2,Male,2019-10-21 00:00:00,0,0,0,0,0,0,0,0,None,None,15.0,15.0,0,Male,5,Not Present,22,2019-2020
141,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,0,2,Male,2020-02-04 00:00:00,3,3,2,2,3,3,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,10.0,4.0,20,Male,5,Present,22,2019-2020
142,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,0,2,Male,2020-02-17 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,18.0,10.0,16,Male,5,Present,22,2019-2020
143,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,0,2,Male,2019-10-21 00:00:00,0,0,0,0,0,0,0,0,None,None,15.0,15.0,0,Male,5,Not Present,22,2019-2020
144,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,0,2,Male,2020-02-04 00:00:00,3,3,2,2,3,3,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,10.0,4.0,20,Male,5,Present,22,2019-2020
145,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,0,2,Male,2020-02-17 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,18.0,10.0,16,Male,5,Present,22,2019-2020
146,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,No,1,1,Female,2019-10-21 00:00:00,0,0,0,0,0,0,0,0,None,None,15.0,15.0,0,Male,5,Not Present,22,2019-2020
147,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,No,1,1,Female,2020-02-04 00:00:00,3,3,2,2,3,3,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,10.0,4.0,20,Male,5,Present,22,2019-2020
148,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,No,1,1,Female,2020-02-17 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,18.0,10.0,16,Male,5,Present,22,2019-2020
149,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Male,2019-10-21 00:00:00,0,0,0,0,0,0,0,0,None,None,15.0,15.0,0,Male,5,Not Present,22,2019-2020
150,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Male,2020-02-04 00:00:00,3,3,2,2,3,3,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,10.0,4.0,20,Male,5,Present,22,2019-2020
151,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Male,2020-02-17 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,18.0,10.0,16,Male,5,Present,22,2019-2020
152,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,0,2,Female,2019-10-21 00:00:00,0,0,0,0,0,0,0,0,None,None,15.0,15.0,0,Male,5,Not Present,22,2019-2020
153,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,0,2,Female,2020-02-04 00:00:00,3,3,2,2,3,3,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,10.0,4.0,20,Male,5,Present,22,2019-2020
154,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,0,2,Female,2020-02-17 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,18.0,10.0,16,Male,5,Present,22,2019-2020
155,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Female,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
156,5,2020-2021,5/11/21,Pre,Ewe,Yes,Yes,1,1,Female,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
157,5,2020-2021,11/25/21,Post,English,Yes,Yes,0,0,Male,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
158,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,No,1,1,Male,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
159,5,2020-2021,11/25/21,Post,Ewe,No,No,0,0,Male,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
160,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,No,0,0,Male,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
161,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Female,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
162,5,2020-2021,5/11/21,Pre,English,Yes,Yes,1,1,Female,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
163,5,2020-2021,11/25/21,Post,English; Ewe,No,No,0,0,Male,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
164,5,2020-2021,5/11/21,Pre,Ewe,Yes,Yes,1,2,Male,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
165,5,2020-2021,11/25/21,Post,English,Yes,Yes,1,3,Male,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
166,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,No,0,0,Male,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
167,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,0,0,Male,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
168,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,No,1,3,Male,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
169,5,2020-2021,11/25/21,Post,English,Yes,Yes,1,1,Male,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
170,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,3,Male,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
171,5,2020-2021,11/25/21,Post,English,Yes,Yes,1,3,Female,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
172,5,2020-2021,5/11/21,Pre,English,Yes,Yes,1,2,Female,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
173,5,2020-2021,11/25/21,Post,English,Yes,No,1,1,Male,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
174,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,3,Male,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
175,5,2020-2021,11/25/21,Post,English,Yes,Yes,0,0,Female,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
176,5,2020-2021,5/11/21,Pre,English,Yes,Yes,0,0,Female,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
177,5,2020-2021,11/25/21,Post,English,Yes,Yes,1,4,Male,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
178,5,2020-2021,5/11/21,Pre,English; Ewe,No,Yes,0,0,Male,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
179,5,2020-2021,11/25/21,Post,English,Yes,Yes,1,3,Female,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
180,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,No,0,0,Female,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
181,5,2020-2021,11/25/21,Post,English,Yes,Yes,1,3,Female,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
182,5,2020-2021,5/11/21,Pre,Ewe,Yes,Yes,0,0,Female,2021-11-04 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Classroom Leadership/Managing Student Behavior,15.0,9.0,16,Male,4,Present,25,2020-2021
183,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,0,0,Male,2021-11-09 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Lesson Plan Delivery,21.0,4.0,16,Female,3,Present,10,2020-2021
184,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,0,0,Male,2021-07-07 00:00:00,3,2,2,2,2,2,2,3,Lesson Plan Delivery,Lesson Plan Delivery,16.0,3.0,18,Female,3,Present,10,2020-2021
185,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,3,Male,2021-11-09 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Lesson Plan Delivery,21.0,4.0,16,Female,3,Present,10,2020-2021
186,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,3,Male,2021-07-07 00:00:00,3,2,2,2,2,2,2,3,Lesson Plan Delivery,Lesson Plan Delivery,16.0,3.0,18,Female,3,Present,10,2020-2021
187,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,2,Female,2021-11-09 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Lesson Plan Delivery,21.0,4.0,16,Female,3,Present,10,2020-2021
188,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,2,Female,2021-07-07 00:00:00,3,2,2,2,2,2,2,3,Lesson Plan Delivery,Lesson Plan Delivery,16.0,3.0,18,Female,3,Present,10,2020-2021
189,3,2020-2021,5/11/21,Pre,English,Yes,Yes,1,2,Female,2021-11-09 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Lesson Plan Delivery,21.0,4.0,16,Female,3,Present,10,2020-2021
190,3,2020-2021,5/11/21,Pre,English,Yes,Yes,1,2,Female,2021-07-07 00:00:00,3,2,2,2,2,2,2,3,Lesson Plan Delivery,Lesson Plan Delivery,16.0,3.0,18,Female,3,Present,10,2020-2021
191,3,2020-2021,11/25/21,Post,English,Yes,Yes,0,0,Male,2021-11-09 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Lesson Plan Delivery,21.0,4.0,16,Female,3,Present,10,2020-2021
192,3,2020-2021,11/25/21,Post,English,Yes,Yes,0,0,Male,2021-07-07 00:00:00,3,2,2,2,2,2,2,3,Lesson Plan Delivery,Lesson Plan Delivery,16.0,3.0,18,Female,3,Present,10,2020-2021
193,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,No,1,3,Male,2021-11-09 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Lesson Plan Delivery,21.0,4.0,16,Female,3,Present,10,2020-2021
194,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,No,1,3,Male,2021-07-07 00:00:00,3,2,2,2,2,2,2,3,Lesson Plan Delivery,Lesson Plan Delivery,16.0,3.0,18,Female,3,Present,10,2020-2021
195,3,2020-2021,11/25/21,Post,English,Yes,Yes,1,1,Female,2021-11-09 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Lesson Plan Delivery,21.0,4.0,16,Female,3,Present,10,2020-2021
196,3,2020-2021,11/25/21,Post,English,Yes,Yes,1,1,Female,2021-07-07 00:00:00,3,2,2,2,2,2,2,3,Lesson Plan Delivery,Lesson Plan Delivery,16.0,3.0,18,Female,3,Present,10,2020-2021
197,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,3,Female,2021-11-09 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Lesson Plan Delivery,21.0,4.0,16,Female,3,Present,10,2020-2021
198,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,3,Female,2021-07-07 00:00:00,3,2,2,2,2,2,2,3,Lesson Plan Delivery,Lesson Plan Delivery,16.0,3.0,18,Female,3,Present,10,2020-2021
199,3,2020-2021,11/25/21,Post,English; Ewe,No,Yes,0,0,Female,2021-11-09 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Lesson Plan Delivery,21.0,4.0,16,Female,3,Present,10,2020-2021
200,3,2020-2021,11/25/21,Post,English; Ewe,No,Yes,0,0,Female,2021-07-07 00:00:00,3,2,2,2,2,2,2,3,Lesson Plan Delivery,Lesson Plan Delivery,16.0,3.0,18,Female,3,Present,10,2020-2021
201,3,2020-2021,5/11/21,Pre,English; Ewe,No,Yes,0,0,Female,2021-11-09 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Lesson Plan Delivery,21.0,4.0,16,Female,3,Present,10,2020-2021
202,3,2020-2021,5/11/21,Pre,English; Ewe,No,Yes,0,0,Female,2021-07-07 00:00:00,3,2,2,2,2,2,2,3,Lesson Plan Delivery,Lesson Plan Delivery,16.0,3.0,18,Female,3,Present,10,2020-2021
203,3,2020-2021,11/25/21,Post,English,Yes,Yes,1,3,Female,2021-11-09 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Lesson Plan Delivery,21.0,4.0,16,Female,3,Present,10,2020-2021
204,3,2020-2021,11/25/21,Post,English,Yes,Yes,1,3,Female,2021-07-07 00:00:00,3,2,2,2,2,2,2,3,Lesson Plan Delivery,Lesson Plan Delivery,16.0,3.0,18,Female,3,Present,10,2020-2021
205,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,1,Female,2021-11-09 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Lesson Plan Delivery,21.0,4.0,16,Female,3,Present,10,2020-2021
206,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,1,Female,2021-07-07 00:00:00,3,2,2,2,2,2,2,3,Lesson Plan Delivery,Lesson Plan Delivery,16.0,3.0,18,Female,3,Present,10,2020-2021
207,4,2019-2020,10/7/19,Pre,Ewe,Yes,Yes,1,3,Female,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
208,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,3,Female,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
209,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,3,Female,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
210,4,2019-2020,10/10/19,Pre,English; Ewe,Yes,Yes,0,2,Female,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
211,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,2,Male,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
212,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,0,2,Female,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
213,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,No,1,1,Male,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
214,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,No,0,2,Female,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
215,4,2019-2020,10/8/19,Pre,Ewe,Yes,Yes,1,1,Female,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
216,4,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,0,2,Female,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
217,4,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,0,2,Male,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
218,4,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Female,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
219,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,0,2,Female,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
220,4,2019-2020,10/9/19,Pre,Ewe,Yes,No,1,1,Female,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
221,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Male,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
222,4,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,1,3,Male,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
223,4,2019-2020,10/10/19,Pre,English; Ewe,No,No,0,2,Female,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
224,4,2019-2020,10/8/19,Pre,English,Yes,Yes,1,3,Male,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
225,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
226,4,2019-2020,10/8/19,Pre,English; Ewe,No,No,0,2,Female,2019-11-04 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,4,Not Present,28,2019-2020
227,5,2020-2021,11/25/21,Post,English,Yes,Yes,1,3,Female,2021-07-07 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,29,2020-2021
228,5,2020-2021,5/11/21,Pre,English,Yes,Yes,0,0,Female,2021-07-07 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,29,2020-2021
229,5,2020-2021,11/25/21,Post,English,Yes,Yes,1,1,Female,2021-07-07 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,29,2020-2021
230,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,0,0,Female,2021-07-07 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,29,2020-2021
231,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Female,2021-07-07 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,29,2020-2021
232,5,2020-2021,5/11/21,Pre,English,Yes,Yes,1,3,Female,2021-07-07 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,29,2020-2021
233,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Female,2021-07-07 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,29,2020-2021
234,5,2020-2021,5/11/21,Pre,English,Yes,Yes,1,2,Female,2021-07-07 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,29,2020-2021
235,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Male,2021-07-07 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,29,2020-2021
236,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,3,Male,2021-07-07 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,29,2020-2021
237,5,2020-2021,11/25/21,Post,English,Yes,Yes,0,0,Female,2021-07-07 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,29,2020-2021
238,5,2020-2021,5/11/21,Pre,English,Yes,No,0,0,Female,2021-07-07 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,29,2020-2021
239,5,2020-2021,11/25/21,Post,English,Yes,Yes,0,0,Male,2021-07-07 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,29,2020-2021
240,5,2020-2021,5/11/21,Pre,English,Yes,No,1,3,Male,2021-07-07 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,29,2020-2021
